date,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,52_week_high,Rel_to_high,SUV,3_month_high,Rel_to_3month_high,1_month_high,Rel_to_1month_high,Idio_vol
2022-12-31,FND,39.445,0.218,20.914,25.981,26.375,26.884,26.884,1.789,-131.42,0.0,0.068,0.123,0.089,0.433,0.086,0.103,0.132,0.198,0.129,0.152,0.203,0.105,0.203,0.155,0.106,0.446,0.506,0.494,0.533,0.494,0.008,0.007,0.018,0.86,0.073,0.38,3.003,0.072,0.427,0.552,0.464,-0.051,0.125,-0.353,1.172,0.95,0.639,0.605,1.769,26.73,33.734,0.042,0.178,1.278,89.264,1.942,1.028,40.611,4.095,1.44,2.848,13.542,0.0,0.026,0.0,0.085,4.547,0.897,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,69.63,1202407.0,-0.019158,106118.0,69.01,70.24,69.41,-0.002451,0.003808,-0.002541,17.0,0.0,0.0,21.0,7388996.34,-0.019157627834906266,-0.019158,4.25,-0.6723809523809524,1.9776190476190476,0.218,7388996.34,15.815502470439764,-0.17171929460238644,0.046704,7919586.34,0.1518269955498711,83723599.41,0.017666068222621036,0.03136698028081189,1.666618262348693,2.7776164323941765,0.046704,-0.178404,-0.19415100000000002,-0.336679,135.92,0.5122866391995291,0.2632240470804389,135.92,0.5122866391995291,135.92,0.5122866391995291,0.013930929827918671
2023-01-31,FND,51.421,0.218,20.914,33.869,34.383,35.046,35.046,2.332,-171.32,0.0,0.068,0.123,0.089,0.433,0.086,0.103,0.132,0.198,0.129,0.152,0.203,0.105,0.203,0.155,0.106,0.446,0.506,0.494,0.533,0.494,0.008,0.007,0.018,0.86,0.073,0.38,3.003,0.072,0.427,0.552,0.464,-0.051,0.125,-0.353,1.172,0.95,0.639,0.605,1.769,26.73,33.734,0.042,0.178,1.278,89.264,1.942,1.028,40.611,4.095,1.44,2.848,13.542,0.0,0.026,0.0,0.085,5.927,1.169,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,90.77,1411212.0,0.064501,106118.0,85.65,90.8,85.65,0.01555,0.016344,0.014642,17.0,0.0,0.0,21.0,9632330.86,0.06450099683358745,0.064501,4.54,-0.6759999999999999,1.9705,0.218,9632330.86,16.080635796023845,-0.22838729000983393,-0.019158,7388996.34,0.1909883203433824,128095713.24,0.0583734769056389,0.035786116595354626,1.782331712642559,3.176706333891358,-0.019158,-0.250438,-0.228056,-0.25561999999999996,135.92,0.6678193054738082,0.5245569833582315,135.92,0.6678193054738082,135.92,0.6678193054738082,0.013930929827918671
2023-02-28,FND,46.695,0.23,16.544,32.101,32.673,33.025,33.025,2.285,86.64,0.0,0.07,0.129,0.094,0.441,0.09,0.106,0.137,0.195,0.13,0.227,0.2,0.117,0.2,0.154,0.11,0.432,0.504,0.496,0.529,0.496,0.01,0.009,0.004,0.887,0.07,0.4,3.154,0.062,0.374,0.606,0.548,0.112,0.042,-3.06,1.094,0.961,0.619,0.585,1.626,20.957,26.723,0.01,0.164,1.448,88.207,2.073,1.055,45.603,4.26,1.296,2.573,9.461,0.0,0.024,0.0,0.046,5.735,1.294,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,91.81,1606753.0,0.015822,106118.0,89.195,92.56,90.43,-0.002576,0.000582,-0.003036,17.0,0.0,0.0,21.0,9742693.58,0.01582208453197609,0.015822,4.65,-0.7868421052631579,1.8473684210526315,0.23,9742693.58,16.092028185640917,-0.15095738840212292,0.064501,9632330.86,0.1668083274290684,147515992.93,0.037027867183846486,0.036212318441163224,1.8086899230919036,3.2713592378941962,0.064501,-0.153359,-0.214173,-0.253409,135.92,0.6754708652148323,0.7218945212613825,135.92,0.6754708652148323,135.92,0.6754708652148323,0.013930929827918671
2023-03-31,FND,49.991,0.23,16.544,34.343,34.954,35.331,35.331,2.446,92.756,0.0,0.07,0.129,0.094,0.441,0.09,0.106,0.137,0.195,0.13,0.227,0.2,0.117,0.2,0.154,0.11,0.432,0.504,0.496,0.529,0.496,0.01,0.009,0.004,0.887,0.07,0.4,3.154,0.062,0.374,0.606,0.548,0.112,0.042,-3.06,1.094,0.961,0.619,0.585,1.626,20.957,26.723,0.01,0.164,1.448,88.207,2.073,1.055,45.603,4.26,1.296,2.573,9.461,0.0,0.024,0.0,0.046,6.14,1.384,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,98.22,1245805.0,0.03717,106194.0,94.915,98.43,95.3,0.014614,0.011948,0.014437,17.0,0.0,0.0,21.0,10430374.68,0.03717001055966196,0.037170,4.69,-0.6395652173913043,2.051304347826087,0.23,10430374.68,16.16023274962991,-0.07171991772942454,0.015822,9742693.58,0.12787069507732582,122362967.1,0.03635987483513926,0.03758465912867138,1.803918714229901,3.254122727548859,0.015822,-0.06664899999999997,-0.155794,-0.270905,135.92,0.7226309593878752,0.12575881892486315,135.92,0.7226309593878752,135.92,0.7226309593878752,0.013930929827918671
2023-04-30,FND,50.561,0.23,16.544,34.734,35.352,35.734,35.734,2.474,93.813,0.0,0.07,0.129,0.094,0.441,0.09,0.106,0.137,0.195,0.13,0.227,0.2,0.117,0.2,0.154,0.11,0.432,0.504,0.496,0.529,0.496,0.01,0.009,0.004,0.887,0.07,0.4,3.154,0.062,0.374,0.606,0.548,0.112,0.042,-3.06,1.094,0.961,0.619,0.585,1.626,20.957,26.723,0.01,0.164,1.448,88.207,2.073,1.055,45.603,4.26,1.296,2.573,9.461,0.0,0.024,0.0,0.046,6.21,1.4,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,99.34,841507.0,0.030498,106194.0,96.68,99.7,97.0,0.008072,0.010419,0.008253,17.0,0.0,0.0,21.0,10549311.96,0.03049792531120321,0.030498,4.92,-0.5559999999999999,2.0694736842105264,0.23,10549311.96,16.171571198698015,0.02618941853137069,0.037170,10430374.68,0.08067850157037695,83595305.38000001,0.03075669620124245,0.038296608239091104,1.8086899230919036,3.2713592378941962,0.037170,0.032308000000000024,-0.112731,-0.32404099999999997,135.92,0.7308711006474398,-0.7998450769417832,135.92,0.7308711006474398,135.92,0.7308711006474398,0.013930929827918671
2023-05-31,FND,47.138,0.169,17.013,31.927,32.611,32.964,32.964,2.227,26.508,0.0,0.069,0.13,0.092,0.448,0.088,0.107,0.136,0.19,0.128,0.227,0.195,0.104,0.195,0.151,0.107,0.456,0.511,0.489,0.525,0.489,0.012,0.012,0.003,0.887,0.071,0.388,2.926,0.067,0.4,0.58,0.531,0.343,0.042,-0.332,1.108,0.934,0.623,0.588,1.651,16.518,20.875,0.007,0.154,1.356,105.944,1.871,1.018,42.085,3.782,1.378,2.697,11.45,0.0,0.024,0.0,-0.016,5.497,1.387,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,91.31,1109573.0,-0.016904,106271.0,89.77,93.35,92.96,-0.005725,-0.005191,-0.006109,17.0,0.0,0.0,21.0,9703605.01,-0.016903531438415054,-0.016904,5.14,-0.5581818181818181,2.192727272727273,0.169,9703605.01,16.088008024944127,0.09224915734867656,0.030498,10549311.96,0.10517965571661793,101315110.63,0.03910004368719963,0.03768688743009192,1.8086899230919036,3.2713592378941962,0.030498,0.09463300000000002,-0.034199999999999994,-0.36655800000000005,135.92,0.6717922307239553,-0.24325741979946425,135.92,0.6717922307239553,135.92,0.6717922307239553,0.013930929827918671
2023-06-30,FND,53.668,0.169,17.013,36.35,37.129,37.531,37.531,2.535,30.18,0.0,0.069,0.13,0.092,0.448,0.088,0.107,0.136,0.19,0.128,0.227,0.195,0.104,0.195,0.151,0.107,0.456,0.511,0.489,0.525,0.489,0.012,0.012,0.003,0.887,0.071,0.388,2.926,0.067,0.4,0.58,0.531,0.343,0.042,-0.332,1.108,0.934,0.623,0.588,1.651,16.518,20.875,0.007,0.154,1.356,105.944,1.871,1.018,42.085,3.782,1.378,2.697,11.45,0.0,0.024,0.0,-0.016,6.259,1.579,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,103.96,1487673.0,0.023631,106271.0,101.7501,104.79,102.64,0.011089,0.005604,0.012269,17.0,0.0,0.0,21.0,11047933.16,0.023631350925561234,0.023631,5.16,-0.8914285714285713,2.0061904761904765,0.169,11047933.16,16.21775392408917,0.13023776314885027,-0.016904,9703605.01,0.1533113722649352,154658485.07999998,0.02943641452676747,0.03810917867125147,1.8086899230919036,3.2713592378941962,-0.016904,0.127676,-0.0034109999999999974,-0.426668,135.92,0.7648616833431431,0.38803214588676294,135.92,0.7648616833431431,135.92,0.7648616833431431,0.013930929827918671
2023-07-31,FND,59.29,0.169,17.013,40.157,41.018,41.462,41.462,2.801,33.342,0.0,0.069,0.13,0.092,0.448,0.088,0.107,0.136,0.19,0.128,0.227,0.195,0.104,0.195,0.151,0.107,0.456,0.511,0.489,0.525,0.489,0.012,0.012,0.003,0.887,0.071,0.388,2.926,0.067,0.4,0.58,0.531,0.343,0.042,-0.332,1.108,0.934,0.623,0.588,1.651,16.518,20.875,0.007,0.154,1.356,105.944,1.871,1.018,42.085,3.782,1.378,2.697,11.45,0.0,0.024,0.0,-0.016,6.914,1.744,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,114.85,1129499.0,0.007898,106271.0,113.9999,115.25,114.23,0.003173,0.008267,0.001469,17.0,0.0,0.0,21.0,12205224.35,0.007898200965335667,0.007898,5.25,-0.9289999999999999,1.842,0.169,12205224.35,16.317374643450986,0.13540661287693223,0.023631,11047933.16,0.10223622678035825,129722960.14999999,0.01090600257622798,0.038072751676197086,1.8086899230919036,3.2713592378941962,0.023631,0.13233600000000004,0.042119000000000004,-0.34925999999999996,135.92,0.8449823425544438,-0.49979001969801545,135.92,0.8449823425544438,130.00999,0.8833936530569689,0.013930929827918671
2023-08-31,FND,49.794,0.167,18.958,36.387,36.926,37.201,37.201,2.41,18.258,0.0,0.065,0.129,0.089,0.456,0.084,0.106,0.133,0.174,0.119,0.227,0.178,0.097,0.178,0.14,0.101,0.462,0.521,0.479,0.514,0.479,0.014,0.013,0.003,0.884,0.072,0.385,2.95,0.068,0.394,0.587,0.542,0.555,0.042,0.094,1.056,0.901,0.611,0.575,1.568,14.613,18.443,0.006,0.156,1.341,103.503,1.929,1.012,43.518,3.6,1.353,2.599,12.338,0.0,0.024,0.0,-0.068,5.762,1.187,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,99.7,934483.0,-0.016377,106443.0,99.43,101.81,101.78,-0.001065,-0.001883,-0.001597,17.0,0.0,0.0,21.0,10612367.1,-0.016377269139700057,-0.016377,5.3,-0.7339130434782608,1.8495652173913044,0.167,10612367.1,16.17753058655513,0.16617570918871727,0.007898,12205224.35,0.07656418048554757,93167955.10000001,0.023653349234744537,0.038208473017705594,1.8086899230919036,3.2713592378941962,0.007898,0.15892900000000001,0.07663600000000001,-0.367682,135.92,0.7335197174808712,-1.2820096347989796,135.92,0.7335197174808712,130.00999,0.7668641463629066,0.013930929827918671
2023-09-30,FND,45.199,0.167,18.958,33.029,33.519,33.769,33.769,2.187,16.573,0.0,0.065,0.129,0.089,0.456,0.084,0.106,0.133,0.174,0.119,0.227,0.178,0.097,0.178,0.14,0.101,0.462,0.521,0.479,0.514,0.479,0.014,0.013,0.003,0.884,0.072,0.385,2.95,0.068,0.394,0.587,0.542,0.555,0.042,0.094,1.056,0.901,0.611,0.575,1.568,14.613,18.443,0.006,0.156,1.341,103.503,1.929,1.012,43.518,3.6,1.353,2.599,12.338,0.0,0.024,0.0,-0.068,5.23,1.078,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,90.5,1520737.0,0.011286,106443.0,90.045,92.31,90.19,-0.002634,0.000677,-0.002709,17.0,0.0,0.0,21.0,9633091.5,0.011286177226505822,0.011286,5.32,-0.643,1.777,0.167,9633091.5,16.080714760293215,0.16160780158941557,-0.016377,10612367.1,0.14329856719713363,137626698.5,0.024841655013572432,0.03610614793439652,1.8086899230919036,3.2713592378941962,-0.016377,0.15506100000000003,0.126315,-0.399403,135.92,0.6658328428487346,0.3237951930140026,135.92,0.6658328428487346,114.85,0.7879843273835437,0.013930929827918671
2023-10-31,FND,41.153,0.167,18.958,30.073,30.519,30.746,30.746,1.992,15.09,0.0,0.065,0.129,0.089,0.456,0.084,0.106,0.133,0.174,0.119,0.227,0.178,0.097,0.178,0.14,0.101,0.462,0.521,0.479,0.514,0.479,0.014,0.013,0.003,0.884,0.072,0.385,2.95,0.068,0.394,0.587,0.542,0.555,0.042,0.094,1.056,0.901,0.611,0.575,1.568,14.613,18.443,0.006,0.156,1.341,103.503,1.929,1.012,43.518,3.6,1.353,2.599,12.338,0.0,0.024,0.0,-0.068,4.762,0.981,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,82.4,2063443.0,0.019171,106443.0,80.84,83.64,81.27,0.006298,0.005594,0.006475,17.0,0.0,0.0,21.0,8770903.200000001,0.019171304885590823,0.019171,5.34,-0.26952380952380955,1.8314285714285714,0.167,8770903.200000001,15.986950346502763,0.19713282220104622,0.011286,9633091.5,0.2142036126201023,170027703.20000002,0.03404669260700385,0.03585243377571605,1.8086899230919036,3.2713592378941962,0.011286,0.18507100000000004,0.17553700000000003,-0.355106,135.92,0.6062389640965274,1.2763804541352302,135.92,0.6062389640965274,114.85,0.717457553330431,0.013930929827918671
2023-11-30,FND,44.482,0.2,20.121,34.608,35.138,35.547,35.547,2.214,12.155,0.0,0.063,0.127,0.085,0.462,0.081,0.106,0.129,0.161,0.111,0.227,0.164,0.091,0.164,0.13,0.095,0.458,0.533,0.467,0.503,0.467,0.013,0.012,0.008,0.871,0.074,0.376,2.975,0.071,0.402,0.58,0.522,0.747,0.042,0.319,1.01,0.858,0.602,0.566,1.514,14.67,18.391,0.019,0.164,1.268,93.613,1.999,0.992,43.462,3.408,1.328,2.493,15.303,0.0,0.024,0.0,-0.119,5.058,1.765,0.0,FLOOR & DECOR HOLDINGS INC,11,1,5713,91.71,1304659.0,-0.005315,106570.0,90.9734,92.67,92.67,0.003964,0.001808,0.003784,17.0,0.0,0.0,21.0,9773534.7,-0.005314533622559736,-0.005315,5.27,-0.3795238095238095,1.789047619047619,0.2,9773534.7,16.095188749785855,0.16564287089326313,0.019171,8770903.200000001,0.14874853481452172,119650276.88999999,0.01847711379771888,0.03202023834270575,1.8086899230919036,3.2713592378941962,0.019171,0.157538,0.111929,-0.289176,135.92,0.6747351383166569,-0.21227685056334183,135.92,0.6747351383166569,114.85,0.7985198084457988,0.013930929827918671
2018-03-31,FWONK,51.77922066204491,0.746,36.571,-27.793,-27.793,25.496,25.496,3.509,-83.414,0.0,0.143,0.205,-0.022,0.316,-0.17,0.371,0.049,0.085,-0.006,-2.3232963905052277,0.073,0.164,0.073,-0.159,-0.095,0.048,0.494,0.505,0.505,0.506,0.06,0.06,0.046,0.0,0.175,0.491,15.879,0.0,0.05,0.945,1.197,-0.246,-0.012,4.7794873685013295,64.537,1.028,0.519,0.516,1.081,2.159,-0.182,0.925,1.57,1.57,51.691,36.47,0.269,27.643,7.789,0.155,0.315,10.247,0.0,0.0,0.0,0.045,1.11,1.158,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,30.85,2581460.0,-0.000648,202790.0,30.6,31.26,30.88,0.013458,0.009276,0.01377,18.0,0.0,1.0,45.0,6256071.5,-0.0006478781988985549,-0.000648,1.7,0.5666666666666667,1.7976190476190477,0.746,6256071.5,15.649062990170107,0.1050809261134178,-0.000648,6256071.5,0.3572922719952929,79638041.0,0.021338506304558684,0.0,0.6447236528216447,0.4156685885076846,-0.000648,0.171381,0.154718,-0.299263,30.85,1.0,0.0,,,,,0.013930929827918671
2018-04-30,FWONK,51.57455459603594,0.746,36.571,-26.595,-26.595,24.397,24.397,3.357,-79.818,0.0,0.143,0.205,-0.022,0.316,-0.17,0.371,0.049,0.085,-0.006,-2.3315678122328034,0.073,0.164,0.073,-0.159,-0.095,0.048,0.494,0.505,0.505,0.506,0.06,0.06,0.046,0.0,0.175,0.491,15.879,0.0,0.05,0.945,1.197,-0.246,-0.012,4.667855415127045,64.537,1.028,0.519,0.516,1.081,2.159,-0.182,0.925,1.57,1.57,51.691,36.47,0.269,27.643,7.789,0.155,0.315,10.247,0.0,0.0,0.0,0.045,1.062,1.158,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,29.52,2235246.0,0.001697,202790.0,29.21,29.97,29.45,-0.007258,-0.004782,-0.008188,18.0,0.0,1.0,45.0,5986360.8,0.0016966406515099841,0.001697,1.76,0.4847619047619047,1.8000000000000003,0.746,5986360.8,15.604994239550981,0.1050809261134178,-0.000648,6256071.5,0.3572922719952929,65984461.92,0.025684352821899223,0.0016581654018824538,0.6447236528216447,0.4156685885076846,-0.000648,0.171381,0.098115,-0.215691,29.52,1.0,0.0,,,,,0.013930929827918671
2018-05-31,FWONK,140.49122846913946,0.783,37.007,-46.441,-46.441,23.567,23.567,3.556,223.521,0.0,0.185,0.203,-0.043,0.316,-0.144,0.433,0.03,0.061,-0.007,-2.587573892401183,0.066,0.047,0.066,-0.417,-0.111,0.047,0.476,0.524,0.524,0.524,0.036,0.036,0.053,0.0,0.135,0.491,16.115,0.0,0.072,0.886,0.758,0.035,-0.012,0.824,69.924,1.059,0.554,0.531,1.242,2.583,-0.37,0.733,1.147,1.147,51.691,36.47,0.15,24.013,7.268,0.16,0.336,25.366,0.0,0.0,0.0,0.026,1.149,1.158,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,31.58,1033392.0,0.011531,202790.0,30.3,31.59,31.25,-0.00649,-0.003034,-0.00688,18.0,0.0,1.0,45.0,6404108.199999999,0.01153106982703389,0.011531,1.86,0.4659090909090909,1.8477272727272727,0.783,6404108.199999999,15.672450248646205,0.1050809261134178,0.001697,5986360.8,0.1726244098083764,32634519.36,0.04168686379059619,0.006461870498031768,0.6447236528216447,0.4156685885076846,0.001697,0.171381,0.065916,-0.21362199999999998,31.58,1.0,0.0,,,,,0.013930929827918671
2018-06-30,FWONK,143.8824169005993,0.783,37.007,-54.603,-54.603,27.709,27.709,4.181,223.488,0.0,0.185,0.203,-0.043,0.316,-0.144,0.433,0.03,0.061,-0.007,-2.5335328268873516,0.066,0.047,0.066,-0.417,-0.111,0.047,0.476,0.524,0.524,0.524,0.036,0.036,0.053,0.0,0.135,0.491,16.115,0.0,0.072,0.886,0.758,0.035,-0.012,0.824,69.924,1.059,0.554,0.531,1.242,2.583,-0.37,0.733,1.147,1.147,51.691,36.47,0.15,24.013,7.268,0.16,0.336,25.366,0.0,0.0,0.0,0.026,1.351,1.158,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,37.13,1334090.0,0.002701,202794.0,36.91,37.99,37.11,0.001584,0.002636,0.000758,18.0,0.0,1.0,45.0,7529741.220000001,0.0027005130974886438,0.002701,1.9,0.379047619047619,1.9223809523809523,0.783,7529741.220000001,15.83437123265167,0.1050809261134178,0.011531,6404108.199999999,0.2083178419752496,49534761.7,0.02883845126835795,0.005328596899434847,0.6447236528216447,0.4156685885076846,0.011531,0.171381,0.040032,-0.171657,37.13,1.0,0.0,,,,,0.013930929827918671
2018-07-31,FWONK,142.81613060846138,0.783,37.007,-51.838,-51.838,26.306,26.306,3.969,223.717,0.0,0.185,0.203,-0.043,0.316,-0.144,0.433,0.03,0.061,-0.007,-2.5518856989922813,0.066,0.047,0.066,-0.417,-0.111,0.047,0.476,0.524,0.524,0.524,0.036,0.036,0.053,0.0,0.135,0.491,16.115,0.0,0.072,0.886,0.758,0.035,-0.012,0.824,69.924,1.059,0.554,0.531,1.242,2.583,-0.37,0.733,1.147,1.147,51.691,36.47,0.15,24.013,7.268,0.16,0.336,25.366,0.0,0.0,0.0,0.026,1.283,1.158,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,35.25,876208.0,0.013222,202809.0,34.76,35.62,34.94,0.005536,0.0055,0.004885,18.0,0.0,1.0,45.0,7149017.25,0.013222190284564617,0.013222,1.96,0.28238095238095234,1.9023809523809525,0.783,7149017.25,15.782485457670962,0.1050809261134178,0.002701,7529741.220000001,0.11636628330236294,30886332.0,0.024438761011651024,0.0062429191329056955,0.6447236528216447,0.4156685885076846,0.002701,0.171381,0.028704999999999998,-0.114141,35.25,1.0,0.0,,,,,0.013930929827918671
2018-08-31,FWONK,64.37503611817232,0.649,39.554,-72.471,-72.471,24.477,24.477,4.235,36.565,0.0,0.209,0.194,-0.059,0.304,-0.11,0.464,0.029,0.066,-0.009,-2.482359491934781,0.069,0.05,0.069,-0.632,-0.162,0.045,0.495,0.505,0.505,0.505,0.035,0.035,0.046,0.0,0.165,0.477,16.502,0.0,0.08,0.897,0.683,0.408,-0.012,0.98,66.068,1.008,0.532,0.513,1.138,2.888,-0.536,0.582,1.037,1.037,51.691,36.47,0.149,20.581,6.732,0.158,0.319,94.4,0.0,0.0,0.0,0.014,1.348,0.058,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,36.96,798393.0,-0.003505,202809.0,36.64,37.52,37.11,0.000301,0.003133,0.000134,18.0,0.0,1.0,45.0,7495820.640000001,-0.0035049878673497625,-0.003505,2.03,0.2534782608695652,1.8769565217391304,0.649,7495820.640000001,15.829856175186169,0.1050809261134178,0.013222,7149017.25,0.11167870660824046,29508605.28,0.023732470334412153,0.006730756024895469,0.6447236528216447,0.4156685885076846,0.013222,0.171381,0.040293999999999996,-0.111987,36.96,1.0,0.0,,,,,0.013930929827918671
2018-09-30,FWONK,64.63169654256288,0.649,39.554,-72.922,-72.922,24.629,24.629,4.263,36.805,0.0,0.209,0.194,-0.059,0.304,-0.11,0.464,0.029,0.066,-0.009,-2.4797429533809123,0.069,0.05,0.069,-0.632,-0.162,0.045,0.495,0.505,0.505,0.505,0.035,0.035,0.046,0.0,0.165,0.477,16.502,0.0,0.08,0.897,0.683,0.408,-0.012,0.98,66.068,1.008,0.532,0.513,1.138,2.888,-0.536,0.582,1.037,1.037,51.691,36.47,0.149,20.581,6.732,0.158,0.319,94.4,0.0,0.0,0.0,0.014,1.357,0.059,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,37.19,856899.0,0.00704,202878.0,36.74,37.34,36.87,9e-05,0.000967,-7e-06,18.0,0.0,1.0,45.0,7545032.819999999,0.0070403466016788485,0.007040,2.13,0.23631578947368423,1.8794736842105264,0.649,7545032.819999999,15.836400000075223,0.1050809261134178,-0.003505,7495820.640000001,0.11431690286548798,31868073.81,0.016198704103671743,0.006239573100476544,0.6447236528216447,0.4156685885076846,-0.003505,0.171381,0.040293999999999996,-0.08121699999999998,37.19,1.0,0.0,,,,,0.013930929827918671
2018-10-31,FWONK,60.143969487961215,0.649,39.554,-64.863,-64.863,21.907,21.907,3.792,32.738,0.0,0.209,0.194,-0.059,0.304,-0.11,0.464,0.029,0.066,-0.009,-2.5258014715616857,0.069,0.05,0.069,-0.632,-0.162,0.045,0.495,0.505,0.505,0.505,0.035,0.035,0.046,0.0,0.165,0.477,16.502,0.0,0.08,0.897,0.683,0.408,-0.012,0.98,66.068,1.008,0.532,0.513,1.138,2.888,-0.536,0.582,1.037,1.037,51.691,36.47,0.149,20.581,6.732,0.158,0.319,94.4,0.0,0.0,0.0,0.014,1.207,0.052,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,33.08,1077220.0,0.024783,202878.0,31.89,33.64,32.61,0.010455,0.00799,0.010851,18.0,0.0,1.0,45.0,6711204.239999999,0.024783147459727317,0.024783,2.25,0.2913636363636364,1.913181818181818,0.649,6711204.239999999,15.719288962293733,0.1050809261134178,0.007040,7545032.819999999,0.14277207610609174,35634437.6,0.05341065160994964,0.009187303489637984,0.6447236528216447,0.4156685885076846,0.007040,0.171381,0.040293999999999996,-0.06802,33.08,1.0,0.0,,,,,0.013930929827918671
2018-11-30,FWONK,96.22483976134862,0.653,33.802,-186.38,-186.38,16.032,16.032,3.158,37.345,0.0,0.234,0.208,-0.03,0.307,-0.038,0.472,0.034,0.08,-0.005,-1.848804685483691,0.081,0.057,0.081,-0.499,-0.092,0.05,0.508,0.492,0.492,0.492,0.034,0.034,0.037,0.0,0.219,0.47,13.802,0.0,0.083,0.914,0.796,0.324,-0.012,0.932,63.965,0.981,0.515,0.501,1.062,3.388,-0.303,0.451,0.959,0.959,51.691,35.035,0.164,18.248,6.623,0.172,0.338,10.247,0.0,0.0,0.0,0.024,1.078,0.052,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,29.82,2071968.0,-0.018433,202878.0,29.73,30.61,29.9,0.006818,0.00143,0.008186,18.0,0.0,1.0,45.0,6049821.96,-0.018433179723502224,-0.018433,2.33,0.258,2.107,0.653,6049821.96,15.615539401474836,0.1050809261134178,0.024783,6711204.239999999,0.3087326694143345,61786085.76,0.029168047729532614,0.012095773776406369,0.6447236528216447,0.4156685885076846,0.024783,0.171381,0.040293999999999996,-0.094887,29.82,1.0,0.0,,,,,0.013930929827918671
2018-12-31,FWONK,98.27153630684529,0.653,33.802,-191.88,-191.88,16.505,16.505,3.251,38.449,0.0,0.234,0.208,-0.03,0.307,-0.038,0.472,0.034,0.08,-0.005,-1.8256301757547755,0.081,0.057,0.081,-0.499,-0.092,0.05,0.508,0.492,0.492,0.492,0.034,0.034,0.037,0.0,0.219,0.47,13.802,0.0,0.083,0.914,0.796,0.324,-0.012,0.932,63.965,0.981,0.515,0.501,1.062,3.388,-0.303,0.451,0.959,0.959,51.691,36.47,0.164,18.248,6.623,0.172,0.338,10.247,0.0,0.0,0.0,0.024,1.109,0.052,0.0,LIBERTY MEDIA CORP 3RD NEW,11,3,9999,30.7,966055.0,0.03228,202888.0,29.355,30.7,29.92,0.008318,0.006218,0.008492,18.0,0.0,1.0,45.0,6228661.6,0.0322797579018157,0.032280,2.37,0.1563157894736842,2.3010526315789472,0.653,6228661.6,15.644672036223378,0.1050809261134178,-0.018433,6049821.96,0.15968321157008064,29657888.5,0.04479227374906332,0.014440688424648521,0.6447236528216447,0.4156685885076846,-0.018433,0.171381,0.040293999999999996,-0.04714599999999999,30.7,1.0,0.0,,,,,0.013930929827918671
