gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
003144,11308,2012-12-31,2013-03-31,2013-07-31,21.348,0.210,15.604,19.793,20.191,21.039,21.039,3.708,16.715,0.527,0.182,0.275,0.233,0.645,0.239,0.225,0.154,0.231,0.171,0.231,0.266,0.170,0.266,0.623,0.251,0.357,0.674,0.318,0.686,0.320,0.027,0.012,0.327,0.115,0.167,0.384,2.527,0.537,0.525,0.288,0.468,0.378,0.201,0.747,3.594,0.408,0.618,0.556,1.638,22.207,27.117,0.623,0.952,1.075,60.348,4.896,0.553,9.467,2.218,0.989,1.466,22.625,0.000,0.070,0.000,-0.022,4.714,,2.79%,KO,19121610
003144,11308,2012-12-31,2013-06-30,2013-08-31,19.998,0.211,15.723,18.624,19.090,20.201,20.201,3.557,16.239,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.170,0.263,0.656,0.247,0.351,0.682,0.310,0.710,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.970,0.610,0.930,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.000,0.070,0.000,-0.021,4.511,,2.93%,KO,19121610
003144,11308,2012-12-31,2013-06-30,2013-09-30,19.841,0.211,15.723,18.478,18.940,20.042,20.042,3.529,16.111,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.170,0.263,0.656,0.247,0.351,0.682,0.310,0.710,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.970,0.610,0.930,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.000,0.070,0.000,-0.021,4.476,,2.96%,KO,19121610
003144,11308,2012-12-31,2013-06-30,2013-10-31,20.645,0.211,15.723,19.302,19.785,20.937,20.937,3.673,16.765,0.545,0.181,0.276,0.235,0.646,0.238,0.224,0.152,0.228,0.169,0.231,0.263,0.170,0.263,0.656,0.247,0.351,0.682,0.310,0.710,0.312,0.027,0.012,0.331,0.112,0.164,0.388,2.591,0.564,0.542,0.272,0.444,0.352,0.201,0.756,3.706,0.392,0.623,0.562,1.672,22.564,27.970,0.610,0.930,1.048,60.348,4.819,0.543,9.345,2.159,0.993,1.456,33.208,0.000,0.070,0.000,-0.021,4.657,,2.83%,KO,19121610
003144,11308,2012-12-31,2013-09-30,2013-11-30,20.638,0.224,15.807,19.322,19.701,20.824,20.824,3.755,16.875,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.110,0.162,0.395,2.670,0.589,0.559,0.258,0.420,0.338,0.201,0.769,3.827,0.381,0.629,0.570,1.716,23.584,28.726,0.600,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.000,0.070,0.000,-0.020,4.740,21.128,2.79%,KO,19121610
003144,11308,2012-12-31,2013-09-30,2013-12-31,21.213,0.224,15.807,19.861,20.250,21.404,21.404,3.859,17.345,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.110,0.162,0.395,2.670,0.589,0.559,0.258,0.420,0.338,0.201,0.769,3.827,0.381,0.629,0.570,1.716,23.584,28.726,0.600,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.000,0.070,0.000,-0.020,4.873,21.716,2.71%,KO,19121610
003144,11308,2012-12-31,2013-09-30,2014-01-31,19.421,0.224,15.807,18.183,18.539,19.596,19.596,3.533,15.880,0.547,0.185,0.277,0.235,0.645,0.246,0.228,0.149,0.231,0.167,0.231,0.267,0.173,0.267,0.687,0.243,0.345,0.688,0.304,0.741,0.307,0.027,0.011,0.336,0.110,0.162,0.395,2.670,0.589,0.559,0.258,0.420,0.338,0.201,0.769,3.827,0.381,0.629,0.570,1.716,23.584,28.726,0.600,0.901,1.013,60.348,4.851,0.535,9.269,2.078,1.003,1.459,121.125,0.000,0.070,0.000,-0.020,4.461,19.882,2.96%,KO,19121610
003144,11308,2013-12-31,2013-12-31,2014-02-28,18.781,0.216,16.794,18.454,18.818,20.105,20.105,3.592,15.965,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.260,0.171,0.260,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.540,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.000,0.070,0.000,-0.022,4.280,,2.93%,KO,19121610
003144,11308,2013-12-31,2013-12-31,2014-03-31,19.007,0.216,16.794,18.676,19.044,20.347,20.347,3.635,16.157,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.260,0.171,0.260,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.540,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.000,0.070,0.000,-0.022,4.331,,3.16%,KO,19121610
003144,11308,2013-12-31,2013-12-31,2014-04-30,20.005,0.216,16.794,19.705,20.094,21.468,21.468,3.826,17.006,0.579,0.183,0.278,0.238,0.648,0.245,0.226,0.148,0.223,0.164,0.248,0.260,0.171,0.260,0.628,0.244,0.337,0.631,0.364,0.705,0.366,0.024,0.012,0.358,0.105,0.156,0.412,2.844,0.483,0.491,0.338,0.469,0.379,0.186,0.758,3.783,0.487,0.629,0.540,1.707,21.886,27.075,0.729,1.008,1.126,66.683,5.049,0.532,9.729,8.471,0.891,1.412,13.414,0.000,0.070,0.000,-0.022,4.559,,2.99%,KO,19121610
003144,11308,2013-12-31,2014-03-31,2014-05-31,20.253,0.229,16.135,19.763,20.252,21.877,21.877,3.876,16.155,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.260,0.166,0.260,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.580,1.758,20.520,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.000,0.070,0.000,-0.030,4.621,,2.98%,KO,19121610
003144,11308,2013-12-31,2014-03-31,2014-06-30,20.970,0.229,16.135,20.464,20.970,22.652,22.652,4.013,16.728,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.260,0.166,0.260,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.580,1.758,20.520,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.000,0.070,0.000,-0.030,4.785,,2.88%,KO,19121610
003144,11308,2013-12-31,2014-03-31,2014-07-31,19.410,0.229,16.135,18.981,19.450,21.011,21.011,3.714,15.483,0.588,0.182,0.282,0.239,0.651,0.244,0.225,0.146,0.222,0.162,0.248,0.260,0.166,0.260,0.726,0.239,0.335,0.659,0.335,0.746,0.337,0.026,0.012,0.347,0.107,0.164,0.409,2.818,0.551,0.539,0.289,0.424,0.361,0.186,0.775,3.883,0.432,0.635,0.580,1.758,20.520,25.642,0.643,0.915,1.025,66.683,4.766,0.515,8.949,1.962,0.939,1.426,59.367,0.000,0.070,0.000,-0.030,4.429,,3.11%,KO,19121610
003144,11308,2013-12-31,2014-06-30,2014-08-31,20.369,0.218,16.384,20.155,20.552,22.310,22.310,3.959,16.550,0.605,0.181,0.283,0.240,0.654,0.242,0.225,0.145,0.219,0.160,0.248,0.257,0.160,0.257,0.714,0.239,0.330,0.648,0.347,0.746,0.348,0.025,0.012,0.351,0.106,0.165,0.415,2.907,0.535,0.530,0.303,0.423,0.358,0.186,0.773,3.932,0.452,0.637,0.584,1.766,20.025,25.168,0.662,0.925,1.035,66.683,4.748,0.505,8.765,1.925,0.907,1.400,43.348,0.000,0.070,0.000,-0.029,4.514,,2.92%,KO,19121610
003144,11308,2013-12-31,2014-06-30,2014-09-30,20.828,0.218,16.384,20.609,21.015,22.813,22.813,4.048,16.923,0.605,0.181,0.283,0.240,0.654,0.242,0.225,0.145,0.219,0.160,0.248,0.257,0.160,0.257,0.714,0.239,0.330,0.648,0.347,0.746,0.348,0.025,0.012,0.351,0.106,0.165,0.415,2.907,0.535,0.530,0.303,0.423,0.358,0.186,0.773,3.932,0.452,0.637,0.584,1.766,20.025,25.168,0.662,0.925,1.035,66.683,4.748,0.505,8.765,1.925,0.907,1.400,43.348,0.000,0.070,0.000,-0.029,4.615,,2.86%,KO,19121610
003144,11308,2013-12-31,2014-06-30,2014-10-31,20.420,0.218,16.384,20.232,20.631,22.396,22.396,3.969,16.592,0.605,0.181,0.283,0.240,0.654,0.242,0.225,0.145,0.219,0.160,0.248,0.257,0.160,0.257,0.714,0.239,0.330,0.648,0.347,0.746,0.348,0.025,0.012,0.351,0.106,0.165,0.415,2.907,0.535,0.530,0.303,0.423,0.358,0.186,0.773,3.932,0.452,0.637,0.584,1.766,20.025,25.168,0.662,0.925,1.035,66.683,4.748,0.505,8.765,1.925,0.907,1.400,43.348,0.000,0.070,0.000,-0.029,4.525,,2.91%,KO,19121610
003144,11308,2013-12-31,2014-09-30,2014-11-30,21.646,0.213,16.817,21.657,22.084,24.906,24.906,4.253,18.166,0.641,0.174,0.284,0.240,0.657,0.227,0.218,0.143,0.206,0.156,0.248,0.244,0.150,0.244,0.698,0.237,0.325,0.632,0.363,0.747,0.365,0.024,0.012,0.356,0.102,0.160,0.422,3.006,0.514,0.516,0.321,0.425,0.351,0.186,0.765,4.015,0.483,0.640,0.588,1.791,18.323,23.914,0.690,0.959,1.068,66.683,4.711,0.495,8.770,1.915,0.876,1.385,21.924,0.000,0.070,0.000,-0.030,4.931,,2.72%,KO,19121610
003144,11308,2013-12-31,2014-09-30,2014-12-31,20.386,0.213,16.817,20.396,20.798,23.456,23.456,4.006,17.109,0.641,0.174,0.284,0.240,0.657,0.227,0.218,0.143,0.206,0.156,0.248,0.244,0.150,0.244,0.698,0.237,0.325,0.632,0.363,0.747,0.365,0.024,0.012,0.356,0.102,0.160,0.422,3.006,0.514,0.516,0.321,0.425,0.351,0.186,0.765,4.015,0.483,0.640,0.588,1.791,18.323,23.914,0.690,0.959,1.068,66.683,4.711,0.495,8.770,1.915,0.876,1.385,21.924,0.000,0.070,0.000,-0.030,4.644,,2.89%,KO,19121610
003144,11308,2013-12-31,2014-09-30,2015-01-31,19.879,0.213,16.817,19.889,20.281,22.872,22.872,3.906,16.683,0.641,0.174,0.284,0.240,0.657,0.227,0.218,0.143,0.206,0.156,0.248,0.244,0.150,0.244,0.698,0.237,0.325,0.632,0.363,0.747,0.365,0.024,0.012,0.356,0.102,0.160,0.422,3.006,0.514,0.516,0.321,0.425,0.351,0.186,0.765,4.015,0.483,0.640,0.588,1.791,18.323,23.914,0.690,0.959,1.068,66.683,4.711,0.495,8.770,1.915,0.876,1.385,21.924,0.000,0.070,0.000,-0.030,4.529,,2.96%,KO,19121610
003144,11308,2014-12-31,2014-12-31,2015-02-28,20.968,0.195,18.140,21.759,22.092,27.063,27.063,4.110,17.810,0.754,0.154,0.271,0.230,0.652,0.203,0.198,0.137,0.189,0.148,0.236,0.224,0.130,0.224,0.627,0.225,0.326,0.611,0.384,0.841,0.386,0.025,0.012,0.353,0.094,0.135,0.454,3.350,0.543,0.527,0.310,0.385,0.328,0.173,0.773,4.200,0.530,0.668,0.591,2.027,15.665,21.816,0.670,0.923,1.019,63.940,5.013,0.505,9.851,7.861,0.927,1.517,75.160,0.000,0.076,0.000,-0.039,5.258,,2.82%,KO,19121610
003144,11308,2014-12-31,2014-12-31,2015-03-31,19.647,0.195,18.140,20.377,20.689,25.344,25.344,3.851,16.688,0.754,0.154,0.271,0.230,0.652,0.203,0.198,0.137,0.189,0.148,0.236,0.224,0.130,0.224,0.627,0.225,0.326,0.611,0.384,0.841,0.386,0.025,0.012,0.353,0.094,0.135,0.454,3.350,0.543,0.527,0.310,0.385,0.328,0.173,0.773,4.200,0.530,0.668,0.591,2.027,15.665,21.816,0.670,0.923,1.019,63.940,5.013,0.505,9.851,7.861,0.927,1.517,75.160,0.000,0.076,0.000,-0.039,4.927,,3.26%,KO,19121610
003144,11308,2014-12-31,2014-12-31,2015-04-30,19.652,0.195,18.140,20.382,20.694,25.350,25.350,3.852,16.692,0.754,0.154,0.271,0.230,0.652,0.203,0.198,0.137,0.189,0.148,0.236,0.224,0.130,0.224,0.627,0.225,0.326,0.611,0.384,0.841,0.386,0.025,0.012,0.353,0.094,0.135,0.454,3.350,0.543,0.527,0.310,0.385,0.328,0.173,0.773,4.200,0.530,0.668,0.591,2.027,15.665,21.816,0.670,0.923,1.019,63.940,5.013,0.505,9.851,7.861,0.927,1.517,75.160,0.000,0.076,0.000,-0.039,4.928,,3.25%,KO,19121610
003144,11308,2014-12-31,2015-03-31,2015-05-31,19.657,0.194,17.911,20.378,20.583,25.924,25.924,3.870,16.051,0.965,0.153,0.272,0.229,0.655,0.197,0.196,0.134,0.181,0.145,0.236,0.216,0.130,0.216,0.654,0.220,0.322,0.599,0.397,0.786,0.398,0.023,0.012,0.352,0.098,0.148,0.444,3.310,0.495,0.501,0.339,0.406,0.359,0.173,0.778,4.216,0.557,0.660,0.610,1.952,15.448,21.733,0.703,0.979,1.085,63.940,4.853,0.492,9.283,1.972,0.872,1.457,17.504,0.000,0.076,0.000,-0.044,5.210,,3.22%,KO,19121610
003144,11308,2014-12-31,2015-03-31,2015-06-30,18.827,0.194,17.911,19.517,19.714,24.829,24.829,3.706,15.373,0.965,0.153,0.272,0.229,0.655,0.197,0.196,0.134,0.181,0.145,0.236,0.216,0.130,0.216,0.654,0.220,0.322,0.599,0.397,0.786,0.398,0.023,0.012,0.352,0.098,0.148,0.444,3.310,0.495,0.501,0.339,0.406,0.359,0.173,0.778,4.216,0.557,0.660,0.610,1.952,15.448,21.733,0.703,0.979,1.085,63.940,4.853,0.492,9.283,1.972,0.872,1.457,17.504,0.000,0.076,0.000,-0.044,4.990,,3.36%,KO,19121610
003144,11308,2014-12-31,2015-03-31,2015-07-31,19.675,0.194,17.911,20.438,20.643,26.000,26.000,3.874,16.066,0.965,0.153,0.272,0.229,0.655,0.197,0.196,0.134,0.181,0.145,0.236,0.216,0.130,0.216,0.654,0.220,0.322,0.599,0.397,0.786,0.398,0.023,0.012,0.352,0.098,0.148,0.444,3.310,0.495,0.501,0.339,0.406,0.359,0.173,0.778,4.216,0.557,0.660,0.610,1.952,15.448,21.733,0.703,0.979,1.085,63.940,4.853,0.492,9.283,1.972,0.872,1.457,17.504,0.000,0.076,0.000,-0.044,5.215,,3.21%,KO,19121610
003144,11308,2014-12-31,2015-06-30,2015-08-31,18.819,0.200,18.057,19.759,19.959,22.994,22.994,3.741,15.186,0.912,0.165,0.269,0.226,0.653,0.220,0.209,0.131,0.201,0.141,0.236,0.238,0.137,0.238,0.598,0.214,0.320,0.568,0.428,0.799,0.430,0.022,0.012,0.344,0.096,0.142,0.457,3.462,0.464,0.479,0.364,0.410,0.375,0.173,0.779,4.320,0.633,0.673,0.625,2.074,15.860,20.344,0.719,1.004,1.110,63.940,4.951,0.490,9.632,1.978,0.858,1.511,13.800,0.000,0.076,0.000,-0.040,5.001,,3.36%,KO,19121610
003144,11308,2014-12-31,2015-06-30,2015-09-30,19.202,0.200,18.057,20.161,20.365,23.462,23.462,3.818,15.495,0.912,0.165,0.269,0.226,0.653,0.220,0.209,0.131,0.201,0.141,0.236,0.238,0.137,0.238,0.598,0.214,0.320,0.568,0.428,0.799,0.430,0.022,0.012,0.344,0.096,0.142,0.457,3.462,0.464,0.479,0.364,0.410,0.375,0.173,0.779,4.320,0.633,0.673,0.625,2.074,15.860,20.344,0.719,1.004,1.110,63.940,4.951,0.490,9.632,1.978,0.858,1.511,13.800,0.000,0.076,0.000,-0.040,5.103,,3.29%,KO,19121610
003144,11308,2014-12-31,2015-06-30,2015-10-31,20.265,0.200,18.057,21.281,21.497,24.766,24.766,4.029,16.353,0.912,0.165,0.269,0.226,0.653,0.220,0.209,0.131,0.201,0.141,0.236,0.238,0.137,0.238,0.598,0.214,0.320,0.568,0.428,0.799,0.430,0.022,0.012,0.344,0.096,0.142,0.457,3.462,0.464,0.479,0.364,0.410,0.375,0.173,0.779,4.320,0.633,0.673,0.625,2.074,15.860,20.344,0.719,1.004,1.110,63.940,4.951,0.490,9.632,1.978,0.858,1.511,13.800,0.000,0.076,0.000,-0.040,5.385,,3.12%,KO,19121610
003144,11308,2014-12-31,2015-09-30,2015-11-30,20.472,0.179,18.231,21.856,21.969,27.321,27.321,4.104,16.811,1.014,0.152,0.267,0.224,0.649,0.202,0.196,0.130,0.191,0.139,0.236,0.228,0.126,0.228,0.568,0.212,0.317,0.537,0.459,0.826,0.461,0.022,0.012,0.335,0.093,0.133,0.473,3.618,0.445,0.466,0.381,0.406,0.371,0.173,0.777,4.558,0.716,0.690,0.644,2.245,13.916,19.015,0.719,1.027,1.131,63.940,5.089,0.489,10.076,2.009,0.854,1.590,11.575,0.000,0.076,0.000,-0.044,5.960,,3.10%,KO,19121610
003144,11308,2014-12-31,2015-09-30,2015-12-31,20.636,0.179,18.231,22.031,22.144,27.538,27.538,4.137,16.945,1.014,0.152,0.267,0.224,0.649,0.202,0.196,0.130,0.191,0.139,0.236,0.228,0.126,0.228,0.568,0.212,0.317,0.537,0.459,0.826,0.461,0.022,0.012,0.335,0.093,0.133,0.473,3.618,0.445,0.466,0.381,0.406,0.371,0.173,0.777,4.558,0.716,0.690,0.644,2.245,13.916,19.015,0.719,1.027,1.131,63.940,5.089,0.489,10.076,2.009,0.854,1.590,11.575,0.000,0.076,0.000,-0.044,6.007,,3.07%,KO,19121610
003144,11308,2014-12-31,2015-09-30,2016-01-31,20.616,0.179,18.231,22.010,22.124,27.513,27.513,4.133,16.929,1.014,0.152,0.267,0.224,0.649,0.202,0.196,0.130,0.191,0.139,0.236,0.228,0.126,0.228,0.568,0.212,0.317,0.537,0.459,0.826,0.461,0.022,0.012,0.335,0.093,0.133,0.473,3.618,0.445,0.466,0.381,0.406,0.371,0.173,0.777,4.558,0.716,0.690,0.644,2.245,13.916,19.015,0.719,1.027,1.131,63.940,5.089,0.489,10.076,2.009,0.854,1.590,11.575,0.000,0.076,0.000,-0.044,6.001,,3.08%,KO,19121610
003144,11308,2015-12-31,2015-12-31,2016-02-29,22.983,0.163,18.929,21.893,22.005,25.826,25.826,4.216,17.737,0.781,0.166,0.274,0.231,0.648,0.217,0.211,0.133,0.222,0.144,0.233,0.263,0.143,0.263,0.597,0.219,0.319,0.472,0.524,0.816,0.526,0.023,0.012,0.309,0.087,0.118,0.491,3.639,0.357,0.419,0.442,0.451,0.391,0.164,0.758,5.117,0.939,0.714,0.648,2.517,14.689,19.069,0.739,1.132,1.240,47.740,5.189,0.486,10.537,6.296,0.818,1.733,6.851,0.000,0.090,0.000,-0.035,6.174,,3.06%,KO,19121610
003144,11308,2015-12-31,2015-12-31,2016-03-31,24.716,0.163,18.929,23.548,23.668,27.778,27.778,4.534,19.074,0.781,0.166,0.274,0.231,0.648,0.217,0.211,0.133,0.222,0.144,0.233,0.263,0.143,0.263,0.597,0.219,0.319,0.472,0.524,0.816,0.526,0.023,0.012,0.309,0.087,0.118,0.491,3.639,0.357,0.419,0.442,0.451,0.391,0.164,0.758,5.117,0.939,0.714,0.648,2.517,14.689,19.069,0.739,1.132,1.240,47.740,5.189,0.486,10.537,6.296,0.818,1.733,6.851,0.000,0.090,0.000,-0.035,6.639,,3.02%,KO,19121610
003144,11308,2015-12-31,2015-12-31,2016-04-30,23.855,0.163,18.929,22.741,22.857,26.826,26.826,4.376,18.409,0.781,0.166,0.274,0.231,0.648,0.217,0.211,0.133,0.222,0.144,0.233,0.263,0.143,0.263,0.597,0.219,0.319,0.472,0.524,0.816,0.526,0.023,0.012,0.309,0.087,0.118,0.491,3.639,0.357,0.419,0.442,0.451,0.391,0.164,0.758,5.117,0.939,0.714,0.648,2.517,14.689,19.069,0.739,1.132,1.240,47.740,5.189,0.486,10.537,6.296,0.818,1.733,6.851,0.000,0.090,0.000,-0.035,6.408,,3.13%,KO,19121610
003144,11308,2015-12-31,2016-03-31,2016-05-31,22.462,0.146,18.837,22.525,22.755,26.867,26.867,4.399,20.187,0.798,0.166,0.276,0.232,0.647,0.217,0.211,0.132,0.224,0.142,0.233,0.267,0.132,0.267,0.539,0.215,0.308,0.492,0.504,0.852,0.506,0.021,0.012,0.327,0.087,0.123,0.493,3.745,0.409,0.451,0.409,0.410,0.323,0.164,0.731,5.025,0.860,0.712,0.671,2.498,14.183,18.411,0.725,1.075,1.177,47.740,5.127,0.477,10.266,1.898,0.823,1.672,8.360,0.000,0.090,0.000,-0.025,6.596,,3.14%,KO,19121610
003144,11308,2015-12-31,2016-03-31,2016-06-30,22.830,0.146,18.837,22.894,23.128,27.307,27.307,4.471,20.518,0.798,0.166,0.276,0.232,0.647,0.217,0.211,0.132,0.224,0.142,0.233,0.267,0.132,0.267,0.539,0.215,0.308,0.492,0.504,0.852,0.506,0.021,0.012,0.327,0.087,0.123,0.493,3.745,0.409,0.451,0.409,0.410,0.323,0.164,0.731,5.025,0.860,0.712,0.671,2.498,14.183,18.411,0.725,1.075,1.177,47.740,5.127,0.477,10.266,1.898,0.823,1.672,8.360,0.000,0.090,0.000,-0.025,6.704,,3.09%,KO,19121610
003144,11308,2015-12-31,2016-03-31,2016-07-31,21.922,0.146,18.837,22.035,22.260,26.283,26.283,4.293,19.702,0.798,0.166,0.276,0.232,0.647,0.217,0.211,0.132,0.224,0.142,0.233,0.267,0.132,0.267,0.539,0.215,0.308,0.492,0.504,0.852,0.506,0.021,0.012,0.327,0.087,0.123,0.493,3.745,0.409,0.451,0.409,0.410,0.323,0.164,0.731,5.025,0.860,0.712,0.671,2.498,14.183,18.411,0.725,1.075,1.177,47.740,5.127,0.477,10.266,1.898,0.823,1.672,8.360,0.000,0.090,0.000,-0.025,6.438,,3.21%,KO,19121610
003144,11308,2015-12-31,2016-06-30,2016-08-31,22.464,0.159,19.572,22.503,22.738,24.960,24.960,4.334,20.308,0.772,0.176,0.278,0.234,0.647,0.219,0.221,0.131,0.244,0.141,0.233,0.290,0.141,0.290,0.553,0.211,0.304,0.481,0.515,0.863,0.517,0.021,0.013,0.336,0.083,0.119,0.503,3.850,0.403,0.450,0.418,0.404,0.310,0.164,0.727,5.241,0.909,0.718,0.679,2.564,13.976,17.237,0.748,1.097,1.196,47.740,5.142,0.470,10.246,1.849,0.806,1.677,7.404,0.000,0.090,0.000,-0.017,6.021,,3.22%,KO,19121610
003144,11308,2015-12-31,2016-06-30,2016-09-30,21.890,0.159,19.572,21.927,22.157,24.322,24.322,4.223,19.789,0.772,0.176,0.278,0.234,0.647,0.219,0.221,0.131,0.244,0.141,0.233,0.290,0.141,0.290,0.553,0.211,0.304,0.481,0.515,0.863,0.517,0.021,0.013,0.336,0.083,0.119,0.503,3.850,0.403,0.450,0.418,0.404,0.310,0.164,0.727,5.241,0.909,0.718,0.679,2.564,13.976,17.237,0.748,1.097,1.196,47.740,5.142,0.470,10.246,1.849,0.806,1.677,7.404,0.000,0.090,0.000,-0.017,5.867,,3.31%,KO,19121610
003144,11308,2015-12-31,2016-06-30,2016-10-31,21.915,0.159,19.572,21.969,22.199,24.368,24.368,4.228,19.813,0.772,0.176,0.278,0.234,0.647,0.219,0.221,0.131,0.244,0.141,0.233,0.290,0.141,0.290,0.553,0.211,0.304,0.481,0.515,0.863,0.517,0.021,0.013,0.336,0.083,0.119,0.503,3.850,0.403,0.450,0.418,0.404,0.310,0.164,0.727,5.241,0.909,0.718,0.679,2.564,13.976,17.237,0.748,1.097,1.196,47.740,5.142,0.470,10.246,1.849,0.806,1.677,7.404,0.000,0.090,0.000,-0.017,5.874,,3.30%,KO,19121610
003144,11308,2015-12-31,2016-09-30,2016-11-30,21.565,0.166,20.109,21.016,21.349,24.455,24.455,4.099,19.640,0.618,0.170,0.279,0.235,0.650,0.216,0.214,0.128,0.237,0.138,0.233,0.280,0.135,0.280,0.540,0.207,0.299,0.468,0.528,0.846,0.530,0.022,0.014,0.346,0.081,0.118,0.504,3.939,0.376,0.434,0.438,0.410,0.308,0.164,0.724,5.414,0.962,0.719,0.681,2.572,12.451,15.833,0.796,1.146,1.247,47.740,5.081,0.460,10.026,1.741,0.771,1.646,5.962,0.000,0.090,0.000,-0.018,5.740,,3.47%,KO,19121610
003144,11308,2015-12-31,2016-09-30,2016-12-31,22.158,0.166,20.109,21.594,21.937,25.127,25.127,4.212,20.180,0.618,0.170,0.279,0.235,0.650,0.216,0.214,0.128,0.237,0.138,0.233,0.280,0.135,0.280,0.540,0.207,0.299,0.468,0.528,0.846,0.530,0.022,0.014,0.346,0.081,0.118,0.504,3.939,0.376,0.434,0.438,0.410,0.308,0.164,0.724,5.414,0.962,0.719,0.681,2.572,12.451,15.833,0.796,1.146,1.247,47.740,5.081,0.460,10.026,1.741,0.771,1.646,5.962,0.000,0.090,0.000,-0.018,5.898,,3.38%,KO,19121610
003144,11308,2015-12-31,2016-09-30,2017-01-31,22.217,0.166,20.109,21.651,21.995,25.194,25.194,4.223,20.234,0.618,0.170,0.279,0.235,0.650,0.216,0.214,0.128,0.237,0.138,0.233,0.280,0.135,0.280,0.540,0.207,0.299,0.468,0.528,0.846,0.530,0.022,0.014,0.346,0.081,0.118,0.504,3.939,0.376,0.434,0.438,0.410,0.308,0.164,0.724,5.414,0.962,0.719,0.681,2.572,12.451,15.833,0.796,1.146,1.247,47.740,5.081,0.460,10.026,1.741,0.771,1.646,5.962,0.000,0.090,0.000,-0.018,5.913,,3.37%,KO,19121610
